 -0.1150000000000000E+02, -0.7607079024069997E-01, -0.6527928090909001E-05,
 -0.1139999961853027E+02, -0.7607080229726884E-01, -0.6634479892761844E-05,
 -0.1130000019073486E+02, -0.7607081462996054E-01, -0.6746157540501646E-05,
 -0.1119999980926514E+02, -0.7607082724892043E-01, -0.6863308643067594E-05,
 -0.1110000038146973E+02, -0.7607084016485025E-01, -0.6986311900071061E-05,
 -0.1100000000000000E+02, -0.7607085338904841E-01, -0.7115580602499010E-05,
 -0.1089999961853027E+02, -0.7607086693345667E-01, -0.7251566614118265E-05,
 -0.1080000019073486E+02, -0.7607088081070895E-01, -0.7394764911215003E-05,
 -0.1069999980926514E+02, -0.7607089503418901E-01, -0.7545718774619377E-05,
 -0.1060000038146973E+02, -0.7607090961808832E-01, -0.7705025745082757E-05,
 -0.1050000000000000E+02, -0.7607092457747519E-01, -0.7873344476078753E-05,
 -0.1039999961853027E+02, -0.7607093992836760E-01, -0.8051402645499577E-05,
 -0.1030000019073486E+02, -0.7607095568781781E-01, -0.8240006121092747E-05,
 -0.1019999980926514E+02, -0.7607097187400222E-01, -0.8440049617558076E-05,
 -0.1010000038146973E+02, -0.7607098850632470E-01, -0.8652529135285563E-05,
 -0.1000000000000000E+02, -0.7607100560553048E-01, -0.8878556537474666E-05,
 -0.9899999618530273E+01, -0.7607102319383455E-01, -0.9119376705897558E-05,
 -0.9800000190734863E+01, -0.7607104129506687E-01, -0.9376387822622850E-05,
 -0.9699999809265137E+01, -0.7607105993483344E-01, -0.9651165461144980E-05,
 -0.9600000381469727E+01, -0.7607107914070098E-01, -0.9945491347404170E-05,
 -0.9500000000000000E+01, -0.7607109894240591E-01, -0.1026138787927042E-04,
 -0.9399999618530273E+01, -0.7607111937209338E-01, -0.1060115979414140E-04,
 -0.9300000190734863E+01, -0.7607114046458803E-01, -0.1096744476972712E-04,
 -0.9199999809265137E+01, -0.7607116225770667E-01, -0.1136327527154348E-04,
 -0.9100000381469727E+01, -0.7607118479262234E-01, -0.1179215467140942E-04,
 -0.9000000000000000E+01, -0.7607120811427978E-01, -0.1225815162613857E-04,
 -0.8899999618530273E+01, -0.7607123227188479E-01, -0.1276601803321781E-04,
 -0.8800000190734863E+01, -0.7607125731947570E-01, -0.1332133772392944E-04,
 -0.8699999809265137E+01, -0.7607128331659833E-01, -0.1393071565131100E-04,
 -0.8600000381469727E+01, -0.7607131032910577E-01, -0.1460202103559132E-04,
 -0.8500000000000000E+01, -0.7607133843011415E-01, -0.1534470329581407E-04,
 -0.8399999618530273E+01, -0.7607136770115572E-01, -0.1617020749416442E-04,
 -0.8300000190734863E+01, -0.7607139823357607E-01, -0.1709252784638624E-04,
 -0.8199999809265137E+01, -0.7607143013025436E-01, -0.1812895590878418E-04,
 -0.8100000381469727E+01, -0.7607146350772326E-01, -0.1930110820432038E-04,
 -0.8000000000000000E+01, -0.7607149849884076E-01, -0.2063636298456036E-04,
 -0.7900000095367432E+01, -0.7607153525616857E-01, -0.2216990942734054E-04,
 -0.7800000190734863E+01, -0.7607157395633778E-01, -0.2394773669142835E-04,
