profundidade, Hreal, Himag, rho 
 -0.6300000190734863E+01, -0.7607174416359308E-01,  0.2488292844411278E-04,   1.2
 -0.6199999809265137E+01, -0.7607169127238796E-01,  0.3766283784811713E-04,   1.2
 -0.6099999904632568E+01, -0.7607163383442686E-01,  0.5044906777768243E-04,   1.2
 -0.6000000000000000E+01, -0.7607157182951939E-01,  0.6324206046712091E-04,   1.2
 -0.5900000095367432E+01, -0.7607164112322337E-01,  0.1128103637094597E-04,   1.2
 -0.5800000190734863E+01, -0.7607171052645043E-01, -0.2586078661513341E-04,   1.2
 -0.5699999809265137E+01, -0.7607177900878669E-01, -0.5363381931320837E-04,   1.2
 -0.5599999904632568E+01, -0.7607184582748171E-01, -0.7510307009233945E-04,   1.2
 -0.5500000000000000E+01, -0.7607191042194225E-01, -0.9212129178147932E-04,   1.2
 -0.5400000095367432E+01, -0.7607197235473415E-01, -0.1058727779504021E-03,   1.2
 -0.5300000190734863E+01, -0.7607203127591869E-01, -0.1171488106038455E-03,   1.2
 -0.5199999809265137E+01, -0.7607208690018739E-01, -0.1264973178681872E-03,   1.2
 -0.5099999904632568E+01, -0.7607213899151652E-01, -0.1343089386764582E-03,   1.2
 -0.5000000000000000E+01, -0.7607218735248954E-01, -0.1408688907511096E-03,   1.2
 -0.4900000095367432E+01, -0.7607223181664781E-01, -0.1463894782125664E-03,   1.2
 -0.4800000190734863E+01, -0.7607227224288511E-01, -0.1510311487038110E-03,   1.2
 -0.4699999809265137E+01, -0.7607230851125868E-01, -0.1549165175147049E-03,   1.2
 -0.4599999904632568E+01, -0.7607234051982076E-01, -0.1581399255926542E-03,   1.2
 -0.4500000000000000E+01, -0.7607236818220212E-01, -0.1607740745519198E-03,   1.2
 -0.4400000095367432E+01, -0.7607239142575510E-01, -0.1628746935166656E-03,   1.2
 -0.4300000190734863E+01, -0.7607241019013970E-01, -0.1644838427644409E-03,   1.2
 -0.4199999809265137E+01, -0.7607242442625864E-01, -0.1656322442261163E-03,   1.2
 -0.4099999904632568E+01, -0.7607243409547867E-01, -0.1663408924774933E-03,   1.2
 -0.4000000000000000E+01, -0.7607243916909513E-01, -0.1666221100013080E-03,   1.2
 -0.3900000095367432E+01, -0.7607243962801487E-01, -0.1664801484132424E-03,   1.2
 -0.3799999952316284E+01, -0.7607243546263805E-01, -0.1659113914489039E-03,   1.2
 -0.3700000047683716E+01, -0.7607242667293256E-01, -0.1649041780886022E-03,   1.2
 -0.3599999904632568E+01, -0.7607241326870869E-01, -0.1634382294985484E-03,   1.2
 -0.3500000000000000E+01, -0.7607239527010246E-01, -0.1614836263076134E-03,   1.2
 -0.3400000095367432E+01, -0.7607237270830168E-01, -0.1589992374175993E-03,   1.2
 -0.3299999952316284E+01, -0.7607234562654241E-01, -0.1559304404612815E-03,   1.2
 -0.3200000047683716E+01, -0.7607231408144219E-01, -0.1522058858026083E-03,   1.2
 -0.3099999904632568E+01, -0.7607227814475322E-01, -0.1477329222015973E-03,   1.2
 -0.3000000000000000E+01, -0.7607223790564412E-01, -0.1423910916605775E-03,   1.2
 -0.2900000095367432E+01, -0.7607219347369443E-01, -0.1360227582564254E-03,   1.2
 -0.2799999952316284E+01, -0.7607214498283354E-01, -0.1284193596396068E-03,   1.2
 -0.2700000047683716E+01, -0.7607209259661121E-01, -0.1193007674576639E-03,   1.2
 -0.2599999904632568E+01, -0.7607203651535736E-01, -0.1082834311678151E-03,   1.2
 -0.2500000000000000E+01, -0.7607197698614741E-01, -0.9482956089908568E-04,   1.2
 -0.2400000095367432E+01, -0.7607191431706804E-01, -0.7816282512671824E-04,   1.2
 -0.2299999952316284E+01, -0.7607184889840632E-01, -0.5712178794354539E-04,   1.2
 -0.2200000047683716E+01, -0.7607178123559608E-01, -0.2989020784869494E-04,   1.2
 -0.2099999904632568E+01, -0.7607171200361879E-01,  0.6535328711093720E-05,   1.2
 -0.2000000000000000E+01, -0.7607164214423980E-01,  0.5749374689087023E-04,   1.2
 -0.1899999976158142E+01, -0.7607171409981865E-01,  0.4491973029737325E-04,   1.2
 -0.1799999952316284E+01, -0.7607178151010004E-01,  0.3237741232708109E-04,   1.2
 -0.1700000047683716E+01, -0.7607184441033742E-01,  0.1987279030205196E-04,   1.2
 -0.1600000023841858E+01, -0.7607190283881805E-01,  0.7414300946166592E-05,   1.2
 -0.1500000000000000E+01, -0.7607195683851554E-01, -0.4985980348572725E-05,   1.2
 -0.1399999976158142E+01, -0.7607200645949405E-01, -0.1731034289764483E-04,  50.0
 -0.1299999952316284E+01, -0.7607205176256308E-01, -0.2953195938236105E-04,  50.0
 -0.1200000047683716E+01, -0.7607209282513377E-01, -0.4160846430615918E-04,  50.0
 -0.1100000023841858E+01, -0.7607212975118217E-01, -0.5346925408905654E-04,  50.0
 -0.1000000000000000E+01, -0.7607216268952503E-01, -0.6498805157234748E-04,  50.0
 -0.8999999761581421E+00, -0.7607212052566871E-01, -0.5447327746732904E-04,  50.0
 -0.8000000119209290E+00, -0.7607208423261555E-01, -0.4702904759678997E-04,  50.0
 -0.6999999880790710E+00, -0.7607205284877776E-01, -0.4152007497155890E-04,  50.0
 -0.6000000238418579E+00, -0.7607202566358229E-01, -0.3730792289117434E-04,  50.0
 -0.5000000000000000E+00, -0.7607200213322737E-01, -0.3400658400550815E-04,  50.0
 -0.4000000059604645E+00, -0.7607198183024677E-01, -0.3136918601130443E-04, 160.0
 -0.3000000119209290E+00, -0.7607196441147106E-01, -0.2923060538309814E-04, 160.0
 -0.2000000029802322E+00, -0.7607194959673474E-01, -0.2747628610225217E-04, 160.0
 -0.1000000014901161E+00, -0.7607193715416011E-01, -0.2602430444697938E-04, 160.0
  0.0000000000000000E+00, -0.7607192688968678E-01, -0.2481455507628576E-04, 160.0
  0.1000000014901161E+00, -0.7607191811135122E-01, -0.2327144406848185E-04, 160.0
  0.2000000029802322E+00, -0.7607191126835221E-01, -0.2198493621156468E-04, 160.0
  0.3000000119209290E+00, -0.7607190623671480E-01, -0.2089295261007089E-04, 160.0
  0.4000000059604645E+00, -0.7607190290993610E-01, -0.1995467039707808E-04, 160.0
  0.5000000000000000E+00, -0.7607190119618193E-01, -0.1914141691750714E-04, 160.0
  0.6000000238418579E+00, -0.7607190101606895E-01, -0.1843210121985227E-04, 160.0
  0.6999999880790710E+00, -0.7607190230088363E-01, -0.1781068130077378E-04, 160.0
  0.8000000119209290E+00, -0.7607190499115035E-01, -0.1726464694967213E-04, 160.0
  0.8999999761581421E+00, -0.7607190903545173E-01, -0.1678405421765852E-04, 160.0
  0.1000000000000000E+01, -0.7607191438946803E-01, -0.1636088086524185E-04, 160.0
  0.1100000023841858E+01, -0.7607192101517747E-01, -0.1598857938860599E-04, 160.0
  0.1200000047683716E+01, -0.7607192888019446E-01, -0.1566175742448575E-04, 160.0
  0.1299999952316284E+01, -0.7607193795721789E-01, -0.1537594349819979E-04, 160.0
  0.1399999976158142E+01, -0.7607194822356537E-01, -0.1512741181903374E-04, 160.0
  0.1500000000000000E+01, -0.7607195966079489E-01, -0.1491304907342516E-04, 160.0
  0.1600000023841858E+01, -0.7607197225437531E-01, -0.1473025180213509E-04, 160.0
  0.1700000047683716E+01, -0.7607198599342405E-01, -0.1457684652850854E-04, 160.0
  0.1799999952316284E+01, -0.7607200087048553E-01, -0.1445102713497394E-04, 160.0
  0.1899999976158142E+01, -0.7607201688135108E-01, -0.1435130555726936E-04, 160.0
  0.2000000000000000E+01, -0.7607203402491289E-01, -0.1427647294327456E-04, 160.0
  0.2099999904632568E+01, -0.7607205230305750E-01, -0.1422556918822045E-04, 160.0
  0.2200000047683716E+01, -0.7607207172058034E-01, -0.1419785930171497E-04, 160.0
  0.2299999952316284E+01, -0.7607209228513018E-01, -0.1419281547448366E-04, 160.0
  0.2400000095367432E+01, -0.7607211400718092E-01, -0.1421010401295581E-04, 160.0
  0.2500000000000000E+01, -0.7607213690002591E-01, -0.1424957655108809E-04, 160.0
  0.2599999904632568E+01, -0.7607216097979513E-01, -0.1431126514291096E-04, 160.0
  0.2700000047683716E+01, -0.7607218626549753E-01, -0.1439538099625347E-04, 160.0
  0.2799999952316284E+01, -0.7607221277908674E-01, -0.1450231675990533E-04, 160.0
  0.2900000095367432E+01, -0.7607224054555220E-01, -0.1463265240173778E-04, 160.0
  0.3000000000000000E+01, -0.7607226959303415E-01, -0.1478716486171719E-04, 160.0
  0.3099999904632568E+01, -0.7607229995296878E-01, -0.1496684179599235E-04, 160.0
  0.3200000047683716E+01, -0.7607233166026159E-01, -0.1517289990179173E-04, 160.0
  0.3299999952316284E+01, -0.7607236475349655E-01, -0.1540680849344210E-04, 160.0
  0.3400000095367432E+01, -0.7607239927517884E-01, -0.1567031923638434E-04, 160.0
  0.3500000000000000E+01, -0.7607243527202236E-01, -0.1596550323405271E-04, 160.0
  0.3599999904632568E+01, -0.7607247279528384E-01, -0.1629479703051737E-04, 160.0
  0.3700000047683716E+01, -0.7607251190115037E-01, -0.1666105957476987E-04, 160.0
  0.3799999952316284E+01, -0.7607255265119450E-01, -0.1706764282492661E-04, 160.0
  0.3900000095367432E+01, -0.7607259511289843E-01, -0.1751847951722652E-04, 160.0
  0.4000000000000000E+01, -0.7607263936027188E-01, -0.1801819277548190E-04, 160.0
  0.4099999904632568E+01, -0.7607268547457161E-01, -0.1857223380592960E-04, 160.0
  0.4199999809265137E+01, -0.7607273354514935E-01, -0.1918705610686064E-04, 160.0
  0.4300000190734863E+01, -0.7607278367045332E-01, -0.1987033769465322E-04, 160.0
  0.4400000095367432E+01, -0.7607283595921384E-01, -0.2063126722371466E-04, 160.0
  0.4500000000000000E+01, -0.7607289053186612E-01, -0.2148091622239792E-04, 160.0
  0.4599999904632568E+01, -0.7607294752226015E-01, -0.2243272899223649E-04, 160.0
  0.4699999809265137E+01, -0.7607300707973040E-01, -0.2350317569145769E-04, 160.0
  0.4800000190734863E+01, -0.7607306937164393E-01, -0.2471263544699398E-04, 160.0
  0.4900000095367432E+01, -0.7607313458653640E-01, -0.2608660958918257E-04, 160.0
  0.5000000000000000E+01, -0.7607320293804744E-01, -0.2765741817163406E-04, 160.0
  0.5099999904632568E+01, -0.7607327466990600E-01, -0.2946661985704716E-04, 160.0
  0.5199999809265137E+01, -0.7607335006234606E-01, -0.3156854184278662E-04, 160.0
  0.5300000190734863E+01, -0.7607342944049589E-01, -0.3403556192332353E-04, 160.0
  0.5400000095367432E+01, -0.7607351318557218E-01, -0.3696624680460866E-04, 160.0
  0.5500000000000000E+01, -0.7607360175013914E-01, -0.4049832289222272E-04, 160.0
  0.5599999904632568E+01, -0.7607369567947539E-01, -0.4483018563019847E-04, 160.0
  0.5699999809265137E+01, -0.7607379564242618E-01, -0.5025828991013961E-04, 160.0
  0.5800000190734863E+01, -0.7607390247765715E-01, -0.5724595641597859E-04, 160.0
  0.5900000095367432E+01, -0.7607401726628493E-01, -0.6655920008746411E-04, 160.0
  0.6000000000000000E+01, -0.7607414145274814E-01, -0.7955974603806684E-04, 160.0
  0.6099999904632568E+01, -0.7607414652436278E-01, -0.6424423276006897E-04, 160.0
  0.6199999809265137E+01, -0.7607414545284005E-01, -0.4893033741665896E-04, 160.0
  0.6300000190734863E+01, -0.7607413824978562E-01, -0.3361800993656393E-04, 160.0
  0.6400000095367432E+01, -0.7607412492643378E-01, -0.1830720320317403E-04, 160.0
  0.6500000000000000E+01, -0.7607410549366826E-01, -0.2997872859247893E-05, 160.0
  0.6599999904632568E+01, -0.7607407996203737E-01,  0.1231002286993650E-04,   1.0
  0.6699999809265137E+01, -0.7607404834177386E-01,  0.2761652334235394E-04,   1.0
  0.6800000190734863E+01, -0.7607401064280751E-01,  0.4292166565187087E-04,   1.0
  0.6900000095367432E+01, -0.7607396687478207E-01,  0.5822548477032830E-04,   1.0
  0.7000000000000000E+01, -0.7607391704706735E-01,  0.7352801367705067E-04,   1.0
  0.7099999904632568E+01, -0.7607409743426803E-01,  0.1004566520674494E-04,   1.0
  0.7199999809265137E+01, -0.7607428451789737E-01, -0.3553823058592179E-04,   1.0
  0.7300000190734863E+01, -0.7607447673023932E-01, -0.6983463391202182E-04,   1.0
  0.7400000095367432E+01, -0.7607467293791145E-01, -0.9656261640286101E-04,   1.0
  0.7500000000000000E+01, -0.7607487228267175E-01, -0.1179718222733396E-03,   1.0
  0.7599999904632568E+01, -0.7607507409211690E-01, -0.1355018557885212E-03,   1.0
  0.7699999809265137E+01, -0.7607527782554535E-01, -0.1501163068122357E-03,   1.0
  0.7800000190734863E+01, -0.7607548303913224E-01, -0.1624842663365797E-03,   1.0
  0.7900000095367432E+01, -0.7607568936247878E-01, -0.1730847467217392E-03,   1.0
  0.8000000000000000E+01, -0.7607589648221438E-01, -0.1822696513006843E-03,   1.0
  0.8100000381469727E+01, -0.7607610413017322E-01, -0.1903032846720716E-03,   1.0
  0.8199999809265137E+01, -0.7607631207465408E-01, -0.1973879973975455E-03,   1.0
  0.8300000190734863E+01, -0.7607652011380166E-01, -0.2036813250868798E-03,   1.0
  0.8399999618530273E+01, -0.7607672807051952E-01, -0.2093077390218386E-03,   1.0
  0.8500000000000000E+01, -0.7607693578847462E-01, -0.2143668854569820E-03,   1.0
  0.8600000381469727E+01, -0.7607714312892981E-01, -0.2189394791381611E-03,   1.0
  0.8699999809265137E+01, -0.7607734996818927E-01, -0.2230915946109503E-03,   1.0
  0.8800000190734863E+01, -0.7607755619552471E-01, -0.2268778412859284E-03,   1.0
  0.8899999618530273E+01, -0.7607776171146147E-01, -0.2303437468199107E-03,   1.0
  0.9000000000000000E+01, -0.7607796642636408E-01, -0.2335275698571348E-03,   1.0
  0.9100000381469727E+01, -0.7607817025924747E-01, -0.2364616953655259E-03,   1.0
  0.9199999809265137E+01, -0.7607837313677096E-01, -0.2391737205248741E-03,   1.0
  0.9300000190734863E+01, -0.7607857499239266E-01, -0.2416873083585978E-03,   1.0
  0.9399999618530273E+01, -0.7607877576563507E-01, -0.2440228650561890E-03,   1.0
  0.9500000000000000E+01, -0.7607897540146273E-01, -0.2461980820459418E-03,   1.0
  0.9600000381469727E+01, -0.7607917384973693E-01, -0.2482283733076592E-03,   1.0
  0.9699999809265137E+01, -0.7607937106474624E-01, -0.2501272307999272E-03,   1.0
  0.9800000190734863E+01, -0.7607956700478982E-01, -0.2519065153475522E-03,   1.0
  0.9899999618530273E+01, -0.7607976163182047E-01, -0.2535766962575063E-03,   1.0
  0.1000000000000000E+02, -0.7607995491112141E-01, -0.2551470499017892E-03,   1.0
  0.1010000038146973E+02, -0.7608014681102507E-01, -0.2566258252386199E-03,   1.0
  0.1019999980926514E+02, -0.7608033730266159E-01, -0.2580203825169413E-03,   1.0
  0.1030000019073486E+02, -0.7608052635973353E-01, -0.2593373101014344E-03,   1.0
  0.1039999961853027E+02, -0.7608071395831739E-01, -0.2605825233377507E-03,   1.0
  0.1050000000000000E+02, -0.7608090007667923E-01, -0.2617613485997018E-03,   1.0
  0.1060000038146973E+02, -0.7608108469511855E-01, -0.2628785950475092E-03,   1.0
  0.1069999980926514E+02, -0.7608126779581470E-01, -0.2639386161385486E-03,   1.0
  0.1080000019073486E+02, -0.7608144936269907E-01, -0.2649453625638439E-03,   1.0
  0.1089999961853027E+02, -0.7608162938133130E-01, -0.2659024279680193E-03,   1.0
  0.1100000000000000E+02, -0.7608180783879265E-01, -0.2668130885769748E-03,   1.0
  0.1110000038146973E+02, -0.7608198472358177E-01, -0.2676803376597572E-03,   1.0
  0.1119999980926514E+02, -0.7608216002552520E-01, -0.2685069155925629E-03,   1.0
  0.1130000019073486E+02, -0.7608233373569386E-01, -0.2692953361663681E-03,   1.0
  0.1139999961853027E+02, -0.7608250584632237E-01, -0.2700479096749245E-03,   1.0
  0.1150000000000000E+02, -0.7608267635074215E-01, -0.2707667632330800E-03,   1.0
