 -0.1150000000000000E+02, -0.7607094884856098E-01, -0.7056335948810869E-05,
 -0.1139999961853027E+02, -0.7607096410553343E-01, -0.7181728934816278E-05,
 -0.1130000019073486E+02, -0.7607097973393809E-01, -0.7313206497379873E-05,
 -0.1119999980926514E+02, -0.7607099574798901E-01, -0.7451182660424928E-05,
 -0.1110000038146973E+02, -0.7607101216269570E-01, -0.7596108524476176E-05,
 -0.1100000000000000E+02, -0.7607102899391899E-01, -0.7748476443475324E-05,
 -0.1089999961853027E+02, -0.7607104625844195E-01, -0.7908824774679285E-05,
 -0.1080000019073486E+02, -0.7607106397403868E-01, -0.8077743295503976E-05,
 -0.1069999980926514E+02, -0.7607108215955441E-01, -0.8255879397958389E-05,
 -0.1060000038146973E+02, -0.7607110083499238E-01, -0.8443945194741233E-05,
 -0.1050000000000000E+02, -0.7607112002161324E-01, -0.8642725695746272E-05,
 -0.1039999961853027E+02, -0.7607113974204002E-01, -0.8853088248345505E-05,
 -0.1030000019073486E+02, -0.7607116002037775E-01, -0.9075993473957848E-05,
 -0.1019999980926514E+02, -0.7607118088234474E-01, -0.9312507984366990E-05,
 -0.1010000038146973E+02, -0.7607120235542283E-01, -0.9563819224643539E-05,
 -0.1000000000000000E+02, -0.7607122446901943E-01, -0.9831252867363705E-05,
 -0.9899999618530273E+01, -0.7607124725465547E-01, -0.1011629328475937E-04,
 -0.9800000190734863E+01, -0.7607127074617064E-01, -0.1042060775071325E-04,
 -0.9699999809265137E+01, -0.7607129497995956E-01, -0.1074607518950169E-04,
 -0.9600000381469727E+01, -0.7607131999523829E-01, -0.1109482049682161E-04,
 -0.9500000000000000E+01, -0.7607134583434416E-01, -0.1146925573376020E-04,
 -0.9399999618530273E+01, -0.7607137254308061E-01, -0.1187212985067901E-04,
 -0.9300000190734863E+01, -0.7607140017110942E-01, -0.1230658907246644E-04,
 -0.9199999809265137E+01, -0.7607142877240483E-01, -0.1277625070562670E-04,
 -0.9100000381469727E+01, -0.7607145840577212E-01, -0.1328529397660128E-04,
 -0.9000000000000000E+01, -0.7607148913545278E-01, -0.1383857266236903E-04,
 -0.8899999618530273E+01, -0.7607152103183318E-01, -0.1444175585807384E-04,
 -0.8800000190734863E+01, -0.7607155417226429E-01, -0.1510150542787410E-04,
 -0.8699999809265137E+01, -0.7607158864204124E-01, -0.1582570178343439E-04,
 -0.8600000381469727E+01, -0.7607162453555652E-01, -0.1662373405669026E-04,
 -0.8500000000000000E+01, -0.7607166195768120E-01, -0.1750687713866762E-04,
 -0.8399999618530273E+01, -0.7607170102543145E-01, -0.1848878747957273E-04,
 -0.8300000190734863E+01, -0.7607174186998972E-01, -0.1958616366286172E-04,
