profundidade, Hreal, Himag, rho 
 -0.8600000381469727E+01, -0.7607216922942496E-01, -0.1960773624509139E-04, 100.0
 -0.8500000000000000E+01, -0.7607222338388041E-01, -0.2070057179631746E-04, 100.0
 -0.8399999618530273E+01, -0.7607228005300630E-01, -0.2191605720923614E-04, 100.0
 -0.8300000190734863E+01, -0.7607233944125817E-01, -0.2327494506415317E-04, 100.0
 -0.8199999809265137E+01, -0.7607240177916377E-01, -0.2480287914585524E-04, 100.0
 -0.8100000381469727E+01, -0.7607246732813867E-01, -0.2653191890745166E-04, 100.0
 -0.8000000000000000E+01, -0.7607253638653071E-01, -0.2850267088990114E-04, 100.0
 -0.7900000095367432E+01, -0.7607260929728288E-01, -0.3076732869611025E-04, 100.0
 -0.7800000190734863E+01, -0.7607268645782307E-01, -0.3339410725475639E-04, 100.0
 -0.7699999809265137E+01, -0.7607276833301455E-01, -0.3647387798325233E-04, 100.0
 -0.7599999904632568E+01, -0.7607285547245604E-01, -0.4013039183271846E-04, 100.0
 -0.7500000000000000E+01, -0.7607294853411262E-01, -0.4453657274837924E-04, 100.0
 -0.7400000095367432E+01, -0.7607304831743267E-01, -0.4994153711137403E-04, 100.0
 -0.7300000190734863E+01, -0.7607315581122354E-01, -0.5671756284109983E-04, 100.0
 -0.7199999809265137E+01, -0.7607327226549913E-01, -0.6544652305976745E-04, 100.0
 -0.7099999904632568E+01, -0.7607339930436849E-01, -0.7709051284275414E-04, 100.0
 -0.7000000000000000E+01, -0.7607353911403419E-01, -0.9335993485118218E-04, 100.0
 -0.6900000095367432E+01, -0.7607348577801733E-01, -0.7417327841485641E-04, 100.0
 -0.6800000190734863E+01, -0.7607342242612042E-01, -0.5498083862132938E-04, 100.0
 -0.6699999809265137E+01, -0.7607334902862375E-01, -0.3578225274286656E-04, 100.0
 -0.6599999904632568E+01, -0.7607326555404935E-01, -0.1657712854140776E-04, 100.0
 -0.6500000000000000E+01, -0.7607317196902148E-01,  0.2634958683090005E-05, 100.0
 -0.6400000095367432E+01, -0.7607306823812017E-01,  0.2185446940863658E-04,   0.8
 -0.6300000190734863E+01, -0.7607295432370950E-01,  0.4108190362025149E-04,   0.8
 -0.6199999809265137E+01, -0.7607283018575842E-01,  0.6031780501518696E-04,   0.8
 -0.6099999904632568E+01, -0.7607269578163586E-01,  0.7956276575713596E-04,   0.8
 -0.6000000000000000E+01, -0.7607255106588461E-01,  0.9881743186156722E-04,   0.8
 -0.5900000095367432E+01, -0.7607270842106656E-01,  0.2029386671105461E-04,   0.8
 -0.5800000190734863E+01, -0.7607286607981184E-01, -0.3583773254520734E-04,   0.8
 -0.5699999809265137E+01, -0.7607302163096050E-01, -0.7781209871769059E-04,   0.8
 -0.5599999904632568E+01, -0.7607317333422284E-01, -0.1102599933069445E-03,   0.8
 -0.5500000000000000E+01, -0.7607331987501754E-01, -0.1359806465181935E-03,   0.8
 -0.5400000095367432E+01, -0.7607346022713329E-01, -0.1567633475227028E-03,   0.8
 -0.5300000190734863E+01, -0.7607359356958565E-01, -0.1738036022174440E-03,   0.8
 -0.5199999809265137E+01, -0.7607371923325820E-01, -0.1879292420429241E-03,   0.8
 -0.5099999904632568E+01, -0.7607383666506426E-01, -0.1997304537255752E-03,   0.8
 -0.5000000000000000E+01, -0.7607394540298439E-01, -0.2096381431118192E-03,   0.8
 -0.4900000095367432E+01, -0.7607404505818915E-01, -0.2179730484279693E-03,   0.8
 -0.4800000190734863E+01, -0.7607413530191717E-01, -0.2249775535419914E-03,   0.8
 -0.4699999809265137E+01, -0.7607421585568246E-01, -0.2308368753225631E-03,   0.8
 -0.4599999904632568E+01, -0.7607428648385992E-01, -0.2356935032139614E-03,   0.8
 -0.4500000000000000E+01, -0.7607434698802663E-01, -0.2396572223886835E-03,   0.8
 -0.4400000095367432E+01, -0.7607439720262746E-01, -0.2428121630164177E-03,   0.8
 -0.4300000190734863E+01, -0.7607443699166827E-01, -0.2452217895858692E-03,   0.8
 -0.4199999809265137E+01, -0.7607446624623408E-01, -0.2469324194884398E-03,   0.8
 -0.4099999904632568E+01, -0.7607448488267311E-01, -0.2479756539371865E-03,   0.8
 -0.4000000000000000E+01, -0.7607449284136704E-01, -0.2483699684837196E-03,   0.8
 -0.3900000095367432E+01, -0.7607449008600016E-01, -0.2481216165392950E-03,   0.8
 -0.3799999952316284E+01, -0.7607447660330689E-01, -0.2472249298744201E-03,   0.8
 -0.3700000047683716E+01, -0.7607445240327891E-01, -0.2456620434182301E-03,   0.8
 -0.3599999904632568E+01, -0.7607441751984097E-01, -0.2434020190716474E-03,   0.8
 -0.3500000000000000E+01, -0.7607437201202824E-01, -0.2403992868604044E-03,   0.8
 -0.3400000095367432E+01, -0.7607431596573469E-01, -0.2365912528945272E-03,   0.8
 -0.3299999952316284E+01, -0.7607424949611911E-01, -0.2318948307483773E-03,   0.8
 -0.3200000047683716E+01, -0.7607417275081071E-01, -0.2262015187071516E-03,   0.8
 -0.3099999904632568E+01, -0.7607408591411439E-01, -0.2193704418460909E-03,   0.8
 -0.3000000000000000E+01, -0.7607398921250125E-01, -0.2112184575112975E-03,   0.8
 -0.2900000095367432E+01, -0.7607388292178968E-01, -0.2015059013539952E-03,   0.8
 -0.2799999952316284E+01, -0.7607376737661010E-01, -0.1899156744905809E-03,   0.8
 -0.2700000047683716E+01, -0.7607364298306625E-01, -0.1760218470960684E-03,   0.8
 -0.2599999904632568E+01, -0.7607351023593846E-01, -0.1592411968728640E-03,   0.8
 -0.2500000000000000E+01, -0.7607336974263242E-01, -0.1387558985859093E-03,   0.8
 -0.2400000095367432E+01, -0.7607322225747493E-01, -0.1133852639414220E-03,   0.8
 -0.2299999952316284E+01, -0.7607306873263135E-01, -0.8136274516661109E-04,   0.8
 -0.2200000047683716E+01, -0.7607291039724622E-01, -0.3992556360265688E-04,   0.8
 -0.2099999904632568E+01, -0.7607274888793340E-01,  0.1549535899465423E-04,   0.8
 -0.2000000000000000E+01, -0.7607258648150851E-01,  0.9302281233860683E-04,   0.8
 -0.1899999976158142E+01, -0.7607273858169566E-01,  0.7400064687752161E-04,   0.8
 -0.1799999952316284E+01, -0.7607288034503563E-01,  0.5501643193636890E-04,   0.8
 -0.1700000047683716E+01, -0.7607301183970967E-01,  0.3607686009190877E-04,   0.8
 -0.1600000023841858E+01, -0.7607313313843009E-01,  0.1719141941752080E-04,   0.8
 -0.1500000000000000E+01, -0.7607324432134485E-01, -0.1626236748758833E-05,   0.8
 -0.1399999976158142E+01, -0.7607334548023174E-01, -0.2035600753197206E-04,  50.0
 -0.1299999952316284E+01, -0.7607343672485588E-01, -0.3896736285980157E-04,  50.0
 -0.1200000047683716E+01, -0.7607351819314508E-01, -0.5741199592346031E-04,  50.0
 -0.1100000023841858E+01, -0.7607359006847829E-01, -0.7560928724824726E-04,  50.0
 -0.1000000000000000E+01, -0.7607365261138545E-01, -0.9341489523997199E-04,  50.0
 -0.8999999761581421E+00, -0.7607353816911527E-01, -0.7769499017090963E-04,  50.0
 -0.8000000119209290E+00, -0.7607343665257910E-01, -0.6653262507960039E-04,  50.0
 -0.6999999880790710E+00, -0.7607334587402936E-01, -0.5824257841799237E-04,  50.0
 -0.6000000238418579E+00, -0.7607326421325769E-01, -0.5187707966041015E-04,  50.0
 -0.5000000000000000E+00, -0.7607319042722663E-01, -0.4686303907083191E-04,  50.0
 -0.4000000059604645E+00, -0.7607312353598591E-01, -0.4283389233148446E-04, 200.0
 -0.3000000119209290E+00, -0.7607306275018923E-01, -0.3954442351819085E-04, 200.0
 -0.2000000029802322E+00, -0.7607300742285572E-01, -0.3682448197701579E-04, 200.0
 -0.1000000014901161E+00, -0.7607295701604878E-01, -0.3455235962092645E-04, 200.0
  0.0000000000000000E+00, -0.7607291107711740E-01, -0.3263873821100764E-04, 200.0
  0.1000000014901161E+00, -0.7607286823760921E-01, -0.3046404807595360E-04, 200.0
  0.2000000029802322E+00, -0.7607282924284868E-01, -0.2862420095035853E-04, 200.0
  0.3000000119209290E+00, -0.7607279380055337E-01, -0.2704384111028223E-04, 200.0
  0.4000000059604645E+00, -0.7607276165698211E-01, -0.2567171081062974E-04, 200.0
  0.5000000000000000E+00, -0.7607273259066924E-01, -0.2447081380379752E-04, 200.0
  0.6000000238418579E+00, -0.7607270640744235E-01, -0.2341333543410536E-04, 200.0
  0.6999999880790710E+00, -0.7607268293642047E-01, -0.2247774211388616E-04, 200.0
  0.8000000119209290E+00, -0.7607266202676397E-01, -0.2164699414271293E-04, 200.0
  0.8999999761581421E+00, -0.7607264354500747E-01, -0.2090737849837062E-04, 200.0
  0.1000000000000000E+01, -0.7607262737286076E-01, -0.2024771142970154E-04, 200.0
  0.1100000023841858E+01, -0.7607261340537649E-01, -0.1965877411978879E-04, 200.0
  0.1200000047683716E+01, -0.7607260154941645E-01, -0.1913290193345498E-04, 200.0
  0.1299999952316284E+01, -0.7607259172236171E-01, -0.1866367861039482E-04, 200.0
  0.1399999976158142E+01, -0.7607258385102419E-01, -0.1824570435569957E-04, 200.0
  0.1500000000000000E+01, -0.7607257787071636E-01, -0.1787441729529807E-04, 200.0
  0.1600000023841858E+01, -0.7607257372447093E-01, -0.1754595431095346E-04, 200.0
  0.1700000047683716E+01, -0.7607257136236825E-01, -0.1725704148862338E-04, 200.0
  0.1799999952316284E+01, -0.7607257074096424E-01, -0.1700490722295288E-04, 200.0
  0.1899999976158142E+01, -0.7607257182280988E-01, -0.1678721292582276E-04, 200.0
  0.2000000000000000E+01, -0.7607257457603535E-01, -0.1660199763356151E-04, 200.0
  0.2099999904632568E+01, -0.7607257897400252E-01, -0.1644763374739711E-04, 200.0
  0.2200000047683716E+01, -0.7607258499501864E-01, -0.1632279184607655E-04, 200.0
  0.2299999952316284E+01, -0.7607259262209357E-01, -0.1622641302179683E-04, 200.0
  0.2400000095367432E+01, -0.7607260184274614E-01, -0.1615768757753649E-04, 200.0
  0.2500000000000000E+01, -0.7607261264885362E-01, -0.1611603923587909E-04, 200.0
  0.2599999904632568E+01, -0.7607262503653953E-01, -0.1610111424548019E-04, 200.0
  0.2700000047683716E+01, -0.7607263900609829E-01, -0.1611277498020392E-04, 200.0
  0.2799999952316284E+01, -0.7607265456195590E-01, -0.1615109779611288E-04, 200.0
  0.2900000095367432E+01, -0.7607267171266596E-01, -0.1621637507614457E-04, 200.0
  0.3000000000000000E+01, -0.7607269047094230E-01, -0.1630912154287787E-04, 200.0
  0.3099999904632568E+01, -0.7607271085372390E-01, -0.1643008508583897E-04, 200.0
  0.3200000047683716E+01, -0.7607273288228160E-01, -0.1658026251757086E-04, 200.0
  0.3299999952316284E+01, -0.7607275658236255E-01, -0.1676092087882038E-04, 200.0
  0.3400000095367432E+01, -0.7607278198437688E-01, -0.1697362514984660E-04, 200.0
  0.3500000000000000E+01, -0.7607280912363237E-01, -0.1722027351745841E-04, 200.0
  0.3599999904632568E+01, -0.7607283804062144E-01, -0.1750314172876685E-04, 200.0
  0.3700000047683716E+01, -0.7607286878136643E-01, -0.1782493853766454E-04, 200.0
  0.3799999952316284E+01, -0.7607290139783446E-01, -0.1818887489399699E-04, 200.0
  0.3900000095367432E+01, -0.7607293594842675E-01, -0.1859875036571714E-04, 200.0
  0.4000000000000000E+01, -0.7607297249856365E-01, -0.1905906143690376E-04, 200.0
  0.4099999904632568E+01, -0.7607301112137703E-01, -0.1957513789183637E-04, 200.0
  0.4199999809265137E+01, -0.7607305189852676E-01, -0.2015331566807216E-04, 200.0
  0.4300000190734863E+01, -0.7607309492118104E-01, -0.2080115763324427E-04, 200.0
  0.4400000095367432E+01, -0.7607314029118269E-01, -0.2152773809319955E-04, 200.0
  0.4500000000000000E+01, -0.7607318812244894E-01, -0.2234401316920620E-04, 200.0
  0.4599999904632568E+01, -0.7607323854266396E-01, -0.2326330846982712E-04, 200.0
  0.4699999809265137E+01, -0.7607329169534068E-01, -0.2430196941125684E-04, 200.0
  0.4800000190734863E+01, -0.7607334774234893E-01, -0.2548024078566291E-04, 200.0
  0.4900000095367432E+01, -0.7607340686704521E-01, -0.2682347530970021E-04, 200.0
  0.5000000000000000E+01, -0.7607346927820599E-01, -0.2836382376340572E-04, 200.0
  0.5099999904632568E+01, -0.7607353521500564E-01, -0.3014264594321778E-04, 200.0
  0.5199999809265137E+01, -0.7607360495343611E-01, -0.3221402771025477E-04, 200.0
  0.5300000190734863E+01, -0.7607367881470480E-01, -0.3465004394471522E-04, 200.0
  0.5400000095367432E+01, -0.7607375717644126E-01, -0.3754886756507332E-04, 200.0
  0.5500000000000000E+01, -0.7607384048798611E-01, -0.4104769377719554E-04, 200.0
  0.5599999904632568E+01, -0.7607392929179864E-01, -0.4534417238678989E-04, 200.0
  0.5699999809265137E+01, -0.7607402425437354E-01, -0.5073366446053915E-04, 200.0
  0.5800000190734863E+01, -0.7607412621260341E-01, -0.5767780270120802E-04, 200.0
  0.5900000095367432E+01, -0.7607423624657521E-01, -0.6693983451290763E-04, 200.0
  0.6000000000000000E+01, -0.7607435580074202E-01, -0.7987659096798767E-04, 200.0
  0.6099999904632568E+01, -0.7607436021568942E-01, -0.6452153960415558E-04, 200.0
  0.6199999809265137E+01, -0.7607435842576329E-01, -0.4916871516503307E-04, 200.0
  0.6300000190734863E+01, -0.7607435044461316E-01, -0.3381804284785113E-04, 200.0
  0.6400000095367432E+01, -0.7607433628542500E-01, -0.1846945210912223E-04, 200.0
  0.6500000000000000E+01, -0.7607431596095311E-01, -0.3122876385720942E-05, 200.0
  0.6599999904632568E+01, -0.7607428948353398E-01,  0.1222174715823035E-04,   1.0
  0.6699999809265137E+01, -0.7607425686511289E-01,  0.2756447787124485E-04,   1.0
  0.6800000190734863E+01, -0.7607421811726144E-01,  0.4290537183211277E-04,   1.0
  0.6900000095367432E+01, -0.7607417325119689E-01,  0.5824448205207684E-04,   1.0
  0.7000000000000000E+01, -0.7607412227779495E-01,  0.7358185866646557E-04,   1.0
  0.7099999904632568E+01, -0.7607430500711460E-01,  0.9975212418540685E-05,   1.0
  0.7199999809265137E+01, -0.7607449433850207E-01, -0.3569310428356301E-04,   1.0
  0.7300000190734863E+01, -0.7607468869261784E-01, -0.7004893168178971E-04,   1.0
  0.7400000095367432E+01, -0.7607488692891466E-01, -0.9681970695174723E-04,   1.0
  0.7500000000000000E+01, -0.7607508818486899E-01, -0.1182601299806132E-03,   1.0
  0.7599999904632568E+01, -0.7607529178574544E-01, -0.1358130363290792E-03,   1.0
  0.7699999809265137E+01, -0.7607549718987518E-01, -0.1504441752709604E-03,   1.0
  0.7800000190734863E+01, -0.7607570395344739E-01, -0.1628241342258270E-03,   1.0
  0.7900000095367432E+01, -0.7607591170679399E-01, -0.1734329942204689E-03,   1.0
  0.8000000000000000E+01, -0.7607612013780722E-01, -0.1826234413285214E-03,   1.0
  0.8100000381469727E+01, -0.7607632897998183E-01, -0.1906603659527559E-03,   1.0
  0.8199999809265137E+01, -0.7607653800357334E-01, -0.1977465652730481E-03,   1.0
  0.8300000190734863E+01, -0.7607674700891055E-01, -0.2040399209237762E-03,   1.0
  0.8399999618530273E+01, -0.7607695582124280E-01, -0.2096651760693708E-03,   1.0
  0.8500000000000000E+01, -0.7607716428670888E-01, -0.2147221932487644E-03,   1.0
  0.8600000381469727E+01, -0.7607737226912968E-01, -0.2192918611550560E-03,   1.0
  0.8699999809265137E+01, -0.7607757964743043E-01, -0.2234403955937919E-03,   1.0
  0.8800000190734863E+01, -0.7607778631353937E-01, -0.2272225216869930E-03,   1.0
  0.8899999618530273E+01, -0.7607799217066452E-01, -0.2306838626084279E-03,   1.0
  0.9000000000000000E+01, -0.7607819713186009E-01, -0.2338627563961551E-03,   1.0
  0.9100000381469727E+01, -0.7607840111882522E-01, -0.2367916544191996E-03,   1.0
  0.9199999809265137E+01, -0.7607860406089562E-01, -0.2394982097003103E-03,   1.0
  0.9300000190734863E+01, -0.7607880589418413E-01, -0.2420061324595736E-03,   1.0
  0.9399999618530273E+01, -0.7607900656084238E-01, -0.2443358689511556E-03,   1.0
  0.9500000000000000E+01, -0.7607920600843594E-01, -0.2465051447499918E-03,   1.0
  0.9600000381469727E+01, -0.7607940418939262E-01, -0.2485294030373522E-03,   1.0
  0.9699999809265137E+01, -0.7607960106052840E-01, -0.2504221608219693E-03,   1.0
  0.9800000190734863E+01, -0.7607979658263460E-01, -0.2521953004738624E-03,   1.0
  0.9899999618530273E+01, -0.7607999072011247E-01, -0.2538593098722095E-03,   1.0
  0.1000000000000000E+02, -0.7608018344065121E-01, -0.2554234814283097E-03,   1.0
  0.1010000038146973E+02, -0.7608037471494682E-01, -0.2568960779726999E-03,   1.0
  0.1019999980926514E+02, -0.7608056451644546E-01, -0.2582844717660784E-03,   1.0
  0.1030000019073486E+02, -0.7608075282112313E-01, -0.2595952615800041E-03,   1.0
  0.1039999961853027E+02, -0.7608093960728325E-01, -0.2608343717802736E-03,   1.0
  0.1050000000000000E+02, -0.7608112485537408E-01, -0.2620071365572663E-03,   1.0
  0.1060000038146973E+02, -0.7608130854782828E-01, -0.2631183718406451E-03,   1.0
  0.1069999980926514E+02, -0.7608149066891697E-01, -0.2641724369442509E-03,   1.0
  0.1080000019073486E+02, -0.7608167120461584E-01, -0.2651732876159610E-03,   1.0
  0.1089999961853027E+02, -0.7608185014248410E-01, -0.2661245218576172E-03,   1.0
  0.1100000000000000E+02, -0.7608202747155637E-01, -0.2670294196363433E-03,   1.0
  0.1110000038146973E+02, -0.7608220318224224E-01, -0.2678909774215886E-03,   1.0
  0.1119999980926514E+02, -0.7608237726623560E-01, -0.2687119383115210E-03,   1.0
  0.1130000019073486E+02, -0.7608254971642880E-01, -0.2694948183974991E-03,   1.0
  0.1139999961853027E+02, -0.7608272052683815E-01, -0.2702419298999551E-03,   1.0
  0.1150000000000000E+02, -0.7608288969253338E-01, -0.2709554015295143E-03,   1.0
