profundidade, Hreal, Himag, rho 
 -0.8600000381469727E+01, -0.7607162166020935E-01, -0.1661832788328460E-04, 100.0
 -0.8500000000000000E+01, -0.7607165902944205E-01, -0.1750130506304728E-04, 100.0
 -0.8399999618530273E+01, -0.7607169804279904E-01, -0.1848304249948083E-04, 100.0
 -0.8300000190734863E+01, -0.7607173883140105E-01, -0.1958023838927198E-04, 100.0
 -0.8199999809265137E+01, -0.7607178154301181E-01, -0.2081352594330772E-04, 100.0
 -0.8100000381469727E+01, -0.7607182634510869E-01, -0.2220869978618021E-04, 100.0
 -0.8000000000000000E+01, -0.7607187342873602E-01, -0.2379843063472149E-04, 100.0
 -0.7900000095367432E+01, -0.7607192301339194E-01, -0.2562471088189409E-04, 100.0
 -0.7800000190734863E+01, -0.7607197535333654E-01, -0.2774242184535975E-04, 100.0
 -0.7699999809265137E+01, -0.7607203074584511E-01, -0.3022467157255556E-04, 100.0
 -0.7599999904632568E+01, -0.7607208954224469E-01, -0.3317101898602438E-04, 100.0
 -0.7500000000000000E+01, -0.7607215216297677E-01, -0.3672058148864534E-04, 100.0
 -0.7400000095367432E+01, -0.7607221911871355E-01, -0.4107377128278438E-04, 100.0
 -0.7300000190734863E+01, -0.7607229104088450E-01, -0.4653008055842300E-04, 100.0
 -0.7199999809265137E+01, -0.7607236872748048E-01, -0.5355761466203531E-04, 100.0
 -0.7099999904632568E+01, -0.7607245321502536E-01, -0.6293035590581630E-04, 100.0
 -0.7000000000000000E+01, -0.7607254589842576E-01, -0.7602427670310661E-04, 100.0
 -0.6900000095367432E+01, -0.7607251276416090E-01, -0.6070111613211839E-04, 100.0
 -0.6800000190734863E+01, -0.7607247322225340E-01, -0.4537315530317225E-04, 100.0
 -0.6699999809265137E+01, -0.7607242725361013E-01, -0.3004009785592460E-04, 100.0
 -0.6599999904632568E+01, -0.7607237483800905E-01, -0.1470162352312602E-04, 100.0
 -0.6500000000000000E+01, -0.7607231595401566E-01,  0.6426142635106283E-06, 100.0
 -0.6400000095367432E+01, -0.7607225057887798E-01,  0.1599299106297876E-04,   1.0
 -0.6300000190734863E+01, -0.7607217868842697E-01,  0.3134991444966477E-04,   1.0
 -0.6199999809265137E+01, -0.7607210025695456E-01,  0.4671382742408207E-04,   1.0
 -0.6099999904632568E+01, -0.7607201525708238E-01,  0.6208521227006940E-04,   1.0
 -0.6000000000000000E+01, -0.7607192365961887E-01,  0.7746459492245443E-04,   1.0
 -0.5900000095367432E+01, -0.7607202280681763E-01,  0.1488391176143954E-04,   1.0
 -0.5800000190734863E+01, -0.7607212210499352E-01, -0.2984823654522107E-04,   1.0
 -0.5699999809265137E+01, -0.7607222004180200E-01, -0.6329593459240256E-04,   1.0
 -0.5599999904632568E+01, -0.7607231552670186E-01, -0.8915045326401996E-04,   1.0
 -0.5500000000000000E+01, -0.7607240773655385E-01, -0.1096431048066049E-03,   1.0
 -0.5400000095367432E+01, -0.7607249602920456E-01, -0.1262001523764537E-03,   1.0
 -0.5300000190734863E+01, -0.7607257989120891E-01, -0.1397745394316650E-03,   1.0
 -0.5199999809265137E+01, -0.7607265890429904E-01, -0.1510261264549310E-03,   1.0
 -0.5099999904632568E+01, -0.7607273272287395E-01, -0.1604253406688703E-03,   1.0
 -0.5000000000000000E+01, -0.7607280105832821E-01, -0.1683156415610643E-03,   1.0
 -0.4900000095367432E+01, -0.7607286366783007E-01, -0.1749526700227102E-03,   1.0
 -0.4800000190734863E+01, -0.7607292034609127E-01, -0.1805296071847478E-03,   1.0
 -0.4699999809265137E+01, -0.7607297091922627E-01, -0.1851940630314903E-03,   1.0
 -0.4599999904632568E+01, -0.7607301524010192E-01, -0.1890595861199954E-03,   1.0
 -0.4500000000000000E+01, -0.7607305318479646E-01, -0.1922136527754636E-03,   1.0
 -0.4400000095367432E+01, -0.7607308464988330E-01, -0.1947232856250914E-03,   1.0
 -0.4300000190734863E+01, -0.7607310955036571E-01, -0.1966390299675527E-03,   1.0
 -0.4199999809265137E+01, -0.7607312781812489E-01, -0.1979977576174797E-03,   1.0
 -0.4099999904632568E+01, -0.7607313940079174E-01, -0.1988246035383566E-03,   1.0
 -0.4000000000000000E+01, -0.7607314426098175E-01, -0.1991342323071334E-03,   1.0
 -0.3900000095367432E+01, -0.7607314237585087E-01, -0.1989315566209833E-03,   1.0
 -0.3799999952316284E+01, -0.7607313373694842E-01, -0.1982119746799921E-03,   1.0
 -0.3700000047683716E+01, -0.7607311835035881E-01, -0.1969611480903423E-03,   1.0
 -0.3599999904632568E+01, -0.7607309623714600E-01, -0.1951542999419581E-03,   1.0
 -0.3500000000000000E+01, -0.7607306743411155E-01, -0.1927549676950192E-03,   1.0
 -0.3400000095367432E+01, -0.7607303199491398E-01, -0.1897130905099888E-03,   1.0
 -0.3299999952316284E+01, -0.7607298999160703E-01, -0.1859622364764896E-03,   1.0
 -0.3200000047683716E+01, -0.7607294151669040E-01, -0.1814156680042030E-03,   1.0
 -0.3099999904632568E+01, -0.7607288668578875E-01, -0.1759607810511294E-03,   1.0
 -0.3000000000000000E+01, -0.7607282564115167E-01, -0.1694511978559317E-03,   1.0
 -0.2900000095367432E+01, -0.7607275855623269E-01, -0.1616953762010095E-03,   1.0
 -0.2799999952316284E+01, -0.7607268564171875E-01, -0.1524398978065228E-03,   1.0
 -0.2700000047683716E+01, -0.7607260715359117E-01, -0.1413443796855182E-03,   1.0
 -0.2599999904632568E+01, -0.7607252340408757E-01, -0.1279427494208550E-03,   1.0
 -0.2500000000000000E+01, -0.7607243477694738E-01, -0.1115814684806488E-03,   1.0
 -0.2400000095367432E+01, -0.7607234174925501E-01, -0.9131704400297339E-04,   1.0
 -0.2299999952316284E+01, -0.7607224492385635E-01, -0.6573784147209896E-04,   1.0
 -0.2200000047683716E+01, -0.7607214507975237E-01, -0.3263617583831689E-04,   1.0
 -0.2099999904632568E+01, -0.7607204325518947E-01,  0.1163897357349178E-04,   1.0
 -0.2000000000000000E+01, -0.7607194089587785E-01,  0.7357822591579165E-04,   1.0
 -0.1899999976158142E+01, -0.7607204163366819E-01,  0.5836218472357845E-04,   1.0
 -0.1799999952316284E+01, -0.7607213574545016E-01,  0.4317738856806762E-04,   1.0
 -0.1700000047683716E+01, -0.7607222327544694E-01,  0.2802942312371711E-04,   1.0
 -0.1600000023841858E+01, -0.7607230427095805E-01,  0.1292620022080548E-04,   1.0
 -0.1500000000000000E+01, -0.7607237878428641E-01, -0.2120901152497728E-05,   1.0
 -0.1399999976158142E+01, -0.7607244687552492E-01, -0.1709513387627633E-04,  60.0
 -0.1299999952316284E+01, -0.7607250861678290E-01, -0.3197106637720643E-04,  60.0
 -0.1200000047683716E+01, -0.7607256409894925E-01, -0.4670846299952871E-04,  60.0
 -0.1100000023841858E+01, -0.7607261344319673E-01, -0.6124017743566908E-04,  60.0
 -0.1000000000000000E+01, -0.7607265682208034E-01, -0.7544599282661448E-04,  60.0
 -0.8999999761581421E+00, -0.7607258875491328E-01, -0.6288183718098440E-04,  60.0
 -0.8000000119209290E+00, -0.7607252907363256E-01, -0.5396527561058472E-04,  60.0
 -0.6999999880790710E+00, -0.7607247638115729E-01, -0.4734771258017210E-04,  60.0
 -0.6000000238418579E+00, -0.7607242964365425E-01, -0.4227070558597984E-04,  60.0
 -0.5000000000000000E+00, -0.7607238806872217E-01, -0.3827565430867036E-04,  60.0
 -0.4000000059604645E+00, -0.7607235103239442E-01, -0.3506923266621148E-04, 240.0
 -0.3000000119209290E+00, -0.7607231803276580E-01, -0.3245522523685368E-04, 240.0
 -0.2000000029802322E+00, -0.7607228865913429E-01, -0.3029748894517186E-04, 240.0
 -0.1000000014901161E+00, -0.7607226257068449E-01, -0.2849864819076157E-04, 240.0
  0.0000000000000000E+00, -0.7607223948130025E-01, -0.2698724869980948E-04, 240.0
  0.1000000014901161E+00, -0.7607221852859258E-01, -0.2524911447277794E-04, 240.0
  0.2000000029802322E+00, -0.7607220018832470E-01, -0.2378267237449335E-04, 240.0
  0.3000000119209290E+00, -0.7607218427725732E-01, -0.2252646937207587E-04, 240.0
  0.4000000059604645E+00, -0.7607217063700857E-01, -0.2143885740419901E-04, 240.0
  0.5000000000000000E+00, -0.7607215913004299E-01, -0.2048986586432461E-04, 240.0
  0.6000000238418579E+00, -0.7607214963649182E-01, -0.1965701813911811E-04, 240.0
  0.6999999880790710E+00, -0.7607214205159622E-01, -0.1892295080989872E-04, 240.0
  0.8000000119209290E+00, -0.7607213628363461E-01, -0.1827395125011353E-04, 240.0
  0.8999999761581421E+00, -0.7607213225222731E-01, -0.1769900521366580E-04, 240.0
  0.1000000000000000E+01, -0.7607212988693843E-01, -0.1718914780298606E-04, 240.0
  0.1100000023841858E+01, -0.7607212912611472E-01, -0.1673700517244868E-04, 240.0
  0.1200000047683716E+01, -0.7607212991591811E-01, -0.1633646163780908E-04, 240.0
  0.1299999952316284E+01, -0.7607213220951156E-01, -0.1598241231447460E-04, 240.0
  0.1399999976158142E+01, -0.7607213596637967E-01, -0.1567057588909182E-04, 240.0
  0.1500000000000000E+01, -0.7607214115175127E-01, -0.1539735076177802E-04, 240.0
  0.1600000023841858E+01, -0.7607214773611462E-01, -0.1515970316973017E-04, 240.0
  0.1700000047683716E+01, -0.7607215569480973E-01, -0.1495507935147784E-04, 240.0
  0.1799999952316284E+01, -0.7607216500768278E-01, -0.1478133610876657E-04, 240.0
  0.1899999976158142E+01, -0.7607217565880123E-01, -0.1463668567798377E-04, 240.0
  0.2000000000000000E+01, -0.7607218763621298E-01, -0.1451965191642784E-04, 240.0
  0.2099999904632568E+01, -0.7607220093175476E-01, -0.1442903558504710E-04, 240.0
  0.2200000047683716E+01, -0.7607221554089627E-01, -0.1436388707255785E-04, 240.0
  0.2299999952316284E+01, -0.7607223146261803E-01, -0.1432348533193388E-04, 240.0
  0.2400000095367432E+01, -0.7607224869932680E-01, -0.1430732211599997E-04, 240.0
  0.2500000000000000E+01, -0.7607226725679768E-01, -0.1431509085490656E-04, 240.0
  0.2599999904632568E+01, -0.7607228714414581E-01, -0.1434667971865415E-04, 240.0
  0.2700000047683716E+01, -0.7607230837383035E-01, -0.1440216857887621E-04, 240.0
  0.2799999952316284E+01, -0.7607233096167949E-01, -0.1448182973820204E-04, 240.0
  0.2900000095367432E+01, -0.7607235492695152E-01, -0.1458613243197620E-04, 240.0
  0.3000000000000000E+01, -0.7607238029241933E-01, -0.1471575125256302E-04, 240.0
  0.3099999904632568E+01, -0.7607240708448902E-01, -0.1487157878933409E-04, 240.0
  0.3200000047683716E+01, -0.7607243533335209E-01, -0.1505474294745537E-04, 240.0
  0.3299999952316284E+01, -0.7607246507316764E-01, -0.1526662959548392E-04, 240.0
  0.3400000095367432E+01, -0.7607249634229189E-01, -0.1550891142825437E-04, 240.0
  0.3500000000000000E+01, -0.7607252918354288E-01, -0.1578358421984856E-04, 240.0
  0.3599999904632568E+01, -0.7607256364452410E-01, -0.1609301200936062E-04, 240.0
  0.3700000047683716E+01, -0.7607259977799435E-01, -0.1643998324505420E-04, 240.0
  0.3799999952316284E+01, -0.7607263764231195E-01, -0.1682778053860813E-04, 240.0
  0.3900000095367432E+01, -0.7607267730194808E-01, -0.1726026753132208E-04, 240.0
  0.4000000000000000E+01, -0.7607271882809584E-01, -0.1774199750824490E-04, 240.0
  0.4099999904632568E+01, -0.7607276229938059E-01, -0.1827834996753599E-04, 240.0
  0.4199999809265137E+01, -0.7607280780270136E-01, -0.1887570351930914E-04, 240.0
  0.4300000190734863E+01, -0.7607285543422761E-01, -0.1954165653896361E-04, 240.0
  0.4400000095367432E+01, -0.7607290530058133E-01, -0.2028531136135308E-04, 240.0
  0.4500000000000000E+01, -0.7607295752025627E-01, -0.2111764409580183E-04, 240.0
  0.4599999904632568E+01, -0.7607301222532827E-01, -0.2205199142387700E-04, 240.0
  0.4699999809265137E+01, -0.7607306956352887E-01, -0.2310469962305490E-04, 240.0
  0.4800000190734863E+01, -0.7607312970079054E-01, -0.2429600226146189E-04, 240.0
  0.4900000095367432E+01, -0.7607319282439670E-01, -0.2565122606070892E-04, 240.0
  0.5000000000000000E+01, -0.7607325914692463E-01, -0.2720247716845079E-04, 240.0
  0.5099999904632568E+01, -0.7607332891124613E-01, -0.2899104649503837E-04, 240.0
  0.5199999809265137E+01, -0.7607340239696385E-01, -0.3107091847095809E-04, 240.0
  0.5300000190734863E+01, -0.7607347992883115E-01, -0.3351402149740346E-04, 240.0
  0.5400000095367432E+01, -0.7607356188798695E-01, -0.3641831760759443E-04, 240.0
  0.5500000000000000E+01, -0.7607364872727355E-01, -0.3992069577349941E-04, 240.0
  0.5599999904632568E+01, -0.7607374099268815E-01, -0.4421835281079651E-04, 240.0
  0.5699999809265137E+01, -0.7607383935435628E-01, -0.4960596058802224E-04, 240.0
  0.5800000190734863E+01, -0.7607394465297633E-01, -0.5654406169366109E-04, 240.0
  0.5900000095367432E+01, -0.7607405797274243E-01, -0.6579408725820946E-04, 240.0
  0.6000000000000000E+01, -0.7607418076272508E-01, -0.7870962418500903E-04, 240.0
  0.6099999904632568E+01, -0.7607418435744759E-01, -0.6335574796729059E-04, 240.0
  0.6199999809265137E+01, -0.7607418177220475E-01, -0.4800370403579308E-04, 240.0
  0.6300000190734863E+01, -0.7607417301934934E-01, -0.3265343366865126E-04, 240.0
  0.6400000095367432E+01, -0.7607415811083024E-01, -0.1730488155081404E-04, 240.0
  0.6500000000000000E+01, -0.7607413705821124E-01, -0.1957995555171521E-05, 240.0
  0.6599999904632568E+01, -0.7607410987269307E-01,  0.1338727346488704E-04,   1.0
  0.6699999809265137E+01, -0.7607407656513132E-01,  0.2873097186458312E-04,   1.0
  0.6800000190734863E+01, -0.7607403714605132E-01,  0.4407314338295632E-04,   1.0
  0.6900000095367432E+01, -0.7607399162566911E-01,  0.5941382930753976E-04,   1.0
  0.7000000000000000E+01, -0.7607394001389929E-01,  0.7475306862325963E-04,   1.0
  0.7099999904632568E+01, -0.7607411928012817E-01,  0.1103634429137760E-04,   1.0
  0.7199999809265137E+01, -0.7607430538908927E-01, -0.3471479654446333E-04,   1.0
  0.7300000190734863E+01, -0.7607449674412341E-01, -0.6913615094121735E-04,   1.0
  0.7400000095367432E+01, -0.7607469219064636E-01, -0.9596076106009843E-04,   1.0
  0.7500000000000000E+01, -0.7607489085430713E-01, -0.1174467203411963E-03,   1.0
  0.7599999904632568E+01, -0.7607509205012282E-01, -0.1350390386642218E-03,   1.0
  0.7699999809265137E+01, -0.7607529522734786E-01, -0.1497049230163828E-03,   1.0
  0.7800000190734863E+01, -0.7607549993400328E-01, -0.1621159750716213E-03,   1.0
  0.7900000095367432E+01, -0.7607570579297383E-01, -0.1727530037897583E-03,   1.0
  0.8000000000000000E+01, -0.7607591248529148E-01, -0.1819692316247441E-03,   1.0
  0.8100000381469727E+01, -0.7607611973808023E-01, -0.1900299532732984E-03,   1.0
  0.8199999809265137E+01, -0.7607632731563875E-01, -0.1971382767269492E-03,   1.0
  0.8300000190734863E+01, -0.7607653501269591E-01, -0.2034523267511802E-03,   1.0
  0.8399999618530273E+01, -0.7607674264921503E-01, -0.2090970396570259E-03,   1.0
  0.8500000000000000E+01, -0.7607695006632030E-01, -0.2141724335546364E-03,   1.0
  0.8600000381469727E+01, -0.7607715712306568E-01, -0.2187595240126708E-03,   1.0
  0.8699999809265137E+01, -0.7607736369383025E-01, -0.2229246314857579E-03,   1.0
  0.8800000190734863E+01, -0.7607756966619685E-01, -0.2267225683049967E-03,   1.0
  0.8899999618530273E+01, -0.7607777493921121E-01, -0.2301990310101863E-03,   1.0
  0.9000000000000000E+01, -0.7607797942193305E-01, -0.2333924198985449E-03,   1.0
  0.9100000381469727E+01, -0.7607818303222459E-01, -0.2363352396001742E-03,   1.0
  0.9199999809265137E+01, -0.7607838569572785E-01, -0.2390551890413462E-03,   1.0
  0.9300000190734863E+01, -0.7607858734499860E-01, -0.2415760182820448E-03,   1.0
  0.9399999618530273E+01, -0.7607878791875848E-01, -0.2439182083780195E-03,   1.0
  0.9500000000000000E+01, -0.7607898736126018E-01, -0.2460995154887510E-03,   1.0
  0.9600000381469727E+01, -0.7607918562173273E-01, -0.2481354098294994E-03,   1.0
  0.9699999809265137E+01, -0.7607938265389957E-01, -0.2500394324315977E-03,   1.0
  0.9800000190734863E+01, -0.7607957841556051E-01, -0.2518234871204639E-03,   1.0
  0.9899999618530273E+01, -0.7607977286822076E-01, -0.2534980810279463E-03,   1.0
  0.1000000000000000E+02, -0.7607996597676439E-01, -0.2550725239209730E-03,   1.0
  0.1010000038146973E+02, -0.7608015770917055E-01, -0.2565550943408026E-03,   1.0
  0.1019999980926514E+02, -0.7608034803625173E-01, -0.2579531788278167E-03,   1.0
  0.1030000019073486E+02, -0.7608053693142992E-01, -0.2592733891820207E-03,   1.0
  0.1039999961853027E+02, -0.7608072437053062E-01, -0.2605216616988922E-03,   1.0
  0.1050000000000000E+02, -0.7608091033159865E-01, -0.2617033415307981E-03,   1.0
  0.1060000038146973E+02, -0.7608109479473399E-01, -0.2628232547114400E-03,   1.0
  0.1069999980926514E+02, -0.7608127774194234E-01, -0.2638857698988705E-03,   1.0
  0.1080000019073486E+02, -0.7608145915699871E-01, -0.2648948515061823E-03,   1.0
  0.1089999961853027E+02, -0.7608163902532755E-01, -0.2658541055943298E-03,   1.0
  0.1100000000000000E+02, -0.7608181733388918E-01, -0.2667668196456926E-03,   1.0
  0.1110000038146973E+02, -0.7608199407107517E-01, -0.2676359971549201E-03,   1.0
  0.1119999980926514E+02, -0.7608216922662203E-01, -0.2684643878043374E-03,   1.0
  0.1130000019073486E+02, -0.7608234279151796E-01, -0.2692545138696302E-03,   1.0
  0.1139999961853027E+02, -0.7608251475792964E-01, -0.2700086933925622E-03,   1.0
  0.1150000000000000E+02, -0.7608268511912686E-01, -0.2707290605749336E-03,   1.0
