profundidade, Hreal, Himag, rho 
 -0.5000000000000000E+00, -0.7607196516251122E-01, -0.3259481573703427E-04,  40.0
 -0.4000000059604645E+00, -0.7607194487166706E-01, -0.3011638359900308E-04, 240.0
 -0.3000000119209290E+00, -0.7607192745596464E-01, -0.2812831067743672E-04, 240.0
 -0.2000000029802322E+00, -0.7607191263514736E-01, -0.2651798388910600E-04, 240.0
 -0.1000000014901161E+00, -0.7607190017730844E-01, -0.2520486940219926E-04, 240.0
  0.0000000000000000E+00, -0.7607188988839240E-01, -0.2412988204087986E-04, 240.0
  0.1000000014901161E+00, -0.7607188080071763E-01, -0.2253268571241994E-04, 240.0
  0.2000000029802322E+00, -0.7607187367125071E-01, -0.2121073530093179E-04, 240.0
  0.3000000119209290E+00, -0.7607186837363335E-01, -0.2009452139402039E-04, 240.0
  0.4000000059604645E+00, -0.7607186479937803E-01, -0.1913914190562691E-04, 240.0
  0.5000000000000000E+00, -0.7607186285497920E-01, -0.1831352478408311E-04, 240.0
  0.6000000238418579E+00, -0.7607186245962713E-01, -0.1759509068435662E-04, 240.0
  0.6999999880790710E+00, -0.7607186354338710E-01, -0.1696683451622111E-04, 240.0
  0.8000000119209290E+00, -0.7607186604572172E-01, -0.1641560111619696E-04, 240.0
  0.8999999761581421E+00, -0.7607186991429533E-01, -0.1593100213028407E-04, 240.0
  0.1000000000000000E+01, -0.7607187510398244E-01, -0.1550470162220318E-04, 240.0
  0.1100000023841858E+01, -0.7607188157605572E-01, -0.1512992600874516E-04, 240.0
  0.1200000047683716E+01, -0.7607188929750917E-01, -0.1480111700610513E-04, 240.0
  0.1299999952316284E+01, -0.7607189824049121E-01, -0.1451367938119202E-04, 240.0
  0.1399999976158142E+01, -0.7607190838183835E-01, -0.1426379366593915E-04, 240.0
  0.1500000000000000E+01, -0.7607191970267767E-01, -0.1404827466148524E-04, 240.0
  0.1600000023841858E+01, -0.7607193218810157E-01, -0.1386446302027004E-04, 240.0
  0.1700000047683716E+01, -0.7607194582689207E-01, -0.1371014125172656E-04, 240.0
  0.1799999952316284E+01, -0.7607196061129842E-01, -0.1358346811962754E-04, 240.0
  0.1899999976158142E+01, -0.7607197653685190E-01, -0.1348292715140565E-04, 240.0
  0.2000000000000000E+01, -0.7607199360221961E-01, -0.1340728617245572E-04, 240.0
  0.2099999904632568E+01, -0.7607201180909126E-01, -0.1335556561546467E-04, 240.0
  0.2200000047683716E+01, -0.7607203116209110E-01, -0.1332701395203533E-04, 240.0
  0.2299999952316284E+01, -0.7607205166872544E-01, -0.1332108903262169E-04, 240.0
  0.2400000095367432E+01, -0.7607207333934761E-01, -0.1333744444853551E-04, 240.0
  0.2500000000000000E+01, -0.7607209618715409E-01, -0.1337592028425940E-04, 240.0
  0.2599999904632568E+01, -0.7607212022819869E-01, -0.1343653783210268E-04, 240.0
  0.2700000047683716E+01, -0.7607214548143522E-01, -0.1351949801025078E-04, 240.0
  0.2799999952316284E+01, -0.7607217196878316E-01, -0.1362518337273833E-04, 240.0
  0.2900000095367432E+01, -0.7607219971521614E-01, -0.1375416374305999E-04, 240.0
  0.3000000000000000E+01, -0.7607222874887926E-01, -0.1390720563460739E-04, 240.0
  0.3099999904632568E+01, -0.7607225910123083E-01, -0.1408528577324823E-04, 240.0
  0.3200000047683716E+01, -0.7607229080722192E-01, -0.1428960919485476E-04, 240.0
  0.3299999952316284E+01, -0.7607232390549828E-01, -0.1452163258461405E-04, 240.0
  0.3400000095367432E+01, -0.7607235843864933E-01, -0.1478309375356556E-04, 240.0
  0.3500000000000000E+01, -0.7607239445349377E-01, -0.1507604843569962E-04, 240.0
  0.3599999904632568E+01, -0.7607243200141586E-01, -0.1540291596097324E-04, 240.0
  0.3700000047683716E+01, -0.7607247113875283E-01, -0.1576653583096667E-04, 240.0
  0.3799999952316284E+01, -0.7607251192725296E-01, -0.1617023786128889E-04, 240.0
  0.3900000095367432E+01, -0.7607255443460061E-01, -0.1661792939324602E-04, 240.0
  0.4000000000000000E+01, -0.7607259873503766E-01, -0.1711420421867979E-04, 240.0
  0.4099999904632568E+01, -0.7607264491008320E-01, -0.1766447942870649E-04, 240.0
  0.4199999809265137E+01, -0.7607269304938795E-01, -0.1827516856173933E-04, 240.0
  0.4300000190734863E+01, -0.7607274325173614E-01, -0.1895390248421124E-04, 240.0
  0.4400000095367432E+01, -0.7607279562623939E-01, -0.1970981378693592E-04, 240.0
  0.4500000000000000E+01, -0.7607285029376171E-01, -0.2055390678563835E-04, 240.0
  0.4599999904632568E+01, -0.7607290738863741E-01, -0.2149954448356846E-04, 240.0
  0.4699999809265137E+01, -0.7607296706075277E-01, -0.2256309774696612E-04, 240.0
  0.4800000190734863E+01, -0.7607302947809566E-01, -0.2376482313711660E-04, 240.0
  0.4900000095367432E+01, -0.7607309482991269E-01, -0.2513006889611179E-04, 240.0
  0.5000000000000000E+01, -0.7607316333065550E-01, -0.2669096133373143E-04, 240.0
  0.5099999904632568E+01, -0.7607323522499000E-01, -0.2848881026696502E-04, 240.0
  0.5199999809265137E+01, -0.7607331079423270E-01, -0.3057761787108621E-04, 240.0
  0.5300000190734863E+01, -0.7607339036477953E-01, -0.3302932921655064E-04, 240.0
  0.5400000095367432E+01, -0.7607347431934117E-01, -0.3594192200883227E-04, 240.0
  0.5500000000000000E+01, -0.7607356311226654E-01, -0.3945229996690424E-04, 240.0
  0.5599999904632568E+01, -0.7607365729099778E-01, -0.4375767379414986E-04, 240.0
  0.5699999809265137E+01, -0.7607375752704583E-01, -0.4915272844814447E-04, 240.0
  0.5800000190734863E+01, -0.7607386466243975E-01, -0.5609801886346003E-04, 240.0
  0.5900000095367432E+01, -0.7607397978265050E-01, -0.6535498782507926E-04, 240.0
  0.6000000000000000E+01, -0.7607410433797666E-01, -0.7827723324531038E-04, 240.0
  0.6099999904632568E+01, -0.7607410746541354E-01, -0.6293177457732035E-04, 240.0
  0.6199999809265137E+01, -0.7607410444023846E-01, -0.4758790874833209E-04, 240.0
  0.6300000190734863E+01, -0.7607409527381448E-01, -0.3224558659602151E-04, 240.0
  0.6400000095367432E+01, -0.7607407997713922E-01, -0.1690476187057630E-04, 240.0
  0.6500000000000000E+01, -0.7607405856086788E-01, -0.1565391045807262E-05, 240.0
  0.6599999904632568E+01, -0.7607403103532580E-01,  0.1377256685917104E-04,   1.0
  0.6699999809265137E+01, -0.7607399741052960E-01,  0.2910915044185458E-04,   1.0
  0.6800000190734863E+01, -0.7607395769619921E-01,  0.4444439606763498E-04,   1.0
  0.6900000095367432E+01, -0.7607391190177550E-01,  0.5977833801031139E-04,   1.0
  0.7000000000000000E+01, -0.7607386003642905E-01,  0.7511100857938104E-04,   1.0
  0.7099999904632568E+01, -0.7607403730904623E-01,  0.1138608836779146E-04,   1.0
  0.7199999809265137E+01, -0.7607422152549835E-01, -0.3437306791472898E-04,   1.0
  0.7300000190734863E+01, -0.7607441108610490E-01, -0.6880226255364267E-04,   1.0
  0.7400000095367432E+01, -0.7607460483335221E-01, -0.9563454270552593E-04,   1.0
  0.7500000000000000E+01, -0.7607480189004565E-01, -0.1171280065855815E-03,   1.0
  0.7599999904632568E+01, -0.7607500156844151E-01, -0.1347276686411692E-03,   1.0
  0.7699999809265137E+01, -0.7607520331511478E-01, -0.1494007402327195E-03,   1.0
  0.7800000190734863E+01, -0.7607540667548240E-01, -0.1618188272222407E-03,   1.0
  0.7900000095367432E+01, -0.7607561126990052E-01, -0.1724627425845902E-03,   1.0
  0.8000000000000000E+01, -0.7607581677694274E-01, -0.1816857126244739E-03,   1.0
  0.8100000381469727E+01, -0.7607602292134484E-01, -0.1897530357348690E-03,   1.0
  0.8199999809265137E+01, -0.7607622946508327E-01, -0.1968678234568093E-03,   1.0
  0.8300000190734863E+01, -0.7607643620062826E-01, -0.2031882039673398E-03,   1.0
  0.8399999618530273E+01, -0.7607664294574697E-01, -0.2088391168578512E-03,   1.0
  0.8500000000000000E+01, -0.7607684953942825E-01, -0.2139205833949681E-03,   1.0
  0.8600000381469727E+01, -0.7607705583864653E-01, -0.2185136221868406E-03,   1.0
  0.8699999809265137E+01, -0.7607726171575924E-01, -0.2226845566158926E-03,   1.0
  0.8800000190734863E+01, -0.7607746705638063E-01, -0.2264882018357416E-03,   1.0
  0.8899999618530273E+01, -0.7607767175764085E-01, -0.2299702571087920E-03,   1.0
  0.9000000000000000E+01, -0.7607787572673491E-01, -0.2331691253601489E-03,   1.0
  0.9100000381469727E+01, -0.7607807887970826E-01, -0.2361173137566792E-03,   1.0
  0.9199999809265137E+01, -0.7607828114043512E-01, -0.2388425236772447E-03,   1.0
  0.9300000190734863E+01, -0.7607848243974902E-01, -0.2413685075517905E-03,   1.0
  0.9399999618530273E+01, -0.7607868271469462E-01, -0.2437157487286502E-03,   1.0
  0.9500000000000000E+01, -0.7607888190789076E-01, -0.2459020055869135E-03,   1.0
  0.9600000381469727E+01, -0.7607907996697509E-01, -0.2479427504907176E-03,   1.0
  0.9699999809265137E+01, -0.7607927684412019E-01, -0.2498515265538102E-03,   1.0
  0.9800000190734863E+01, -0.7607947249561539E-01, -0.2516402396192890E-03,   1.0
  0.9899999618530273E+01, -0.7607966688149323E-01, -0.2533193987774232E-03,   1.0
  0.1000000000000000E+02, -0.7607985996520358E-01, -0.2548983156941811E-03,   1.0
  0.1010000038146973E+02, -0.7608005171332745E-01, -0.2563852707555578E-03,   1.0
  0.1019999980926514E+02, -0.7608024209531494E-01, -0.2577876522928488E-03,   1.0
  0.1030000019073486E+02, -0.7608043108325969E-01, -0.2591120738471816E-03,   1.0
  0.1039999961853027E+02, -0.7608061865169360E-01, -0.2603644734068307E-03,   1.0
  0.1050000000000000E+02, -0.7608080477739920E-01, -0.2615501977701557E-03,   1.0
  0.1060000038146973E+02, -0.7608098943924665E-01, -0.2626740745731524E-03,   1.0
  0.1069999980926514E+02, -0.7608117261804358E-01, -0.2637404740329994E-03,   1.0
  0.1080000019073486E+02, -0.7608135429639593E-01, -0.2647533620831403E-03,   1.0
  0.1089999961853027E+02, -0.7608153445858939E-01, -0.2657163462633697E-03,   1.0
  0.1100000000000000E+02, -0.7608171309047343E-01, -0.2666327154997528E-03,   1.0
  0.1110000038146973E+02, -0.7608189017935786E-01, -0.2675054746939487E-03,   1.0
  0.1119999980926514E+02, -0.7608206571392351E-01, -0.2683373749007190E-03,   1.0
  0.1130000019073486E+02, -0.7608223968413010E-01, -0.2691309397354945E-03,   1.0
  0.1139999961853027E+02, -0.7608241208114146E-01, -0.2698884885479022E-03,   1.0
  0.1150000000000000E+02, -0.7608258289725088E-01, -0.2706121568170159E-03,   1.0
