 -0.1150000000000000E+02, -0.7607121870464122E-01, -0.7821595700077347E-05,
 -0.1139999961853027E+02, -0.7607123960137174E-01, -0.7974829543619813E-05,
 -0.1130000019073486E+02, -0.7607126104149078E-01, -0.8135577064234751E-05,
 -0.1119999980926514E+02, -0.7607128304664711E-01, -0.8304351632873772E-05,
 -0.1110000038146973E+02, -0.7607130563972134E-01, -0.8481712663614368E-05,
 -0.1100000000000000E+02, -0.7607132884491961E-01, -0.8668270803505787E-05,
 -0.1089999961853027E+02, -0.7607135268787688E-01, -0.8864693834879047E-05,
 -0.1080000019073486E+02, -0.7607137719576916E-01, -0.9071713406027128E-05,
 -0.1069999980926514E+02, -0.7607140239743738E-01, -0.9290132728990172E-05,
 -0.1060000038146973E+02, -0.7607142832352559E-01, -0.9520835409849827E-05,
 -0.1050000000000000E+02, -0.7607145500663107E-01, -0.9764795609814201E-05,
 -0.1039999961853027E+02, -0.7607148248147391E-01, -0.1002308977682914E-04,
 -0.1030000019073486E+02, -0.7607151078508065E-01, -0.1029691023688371E-04,
 -0.1019999980926514E+02, -0.7607153995699283E-01, -0.1058758099786003E-04,
 -0.1010000038146973E+02, -0.7607157003949905E-01, -0.1089657619581234E-04,
 -0.1000000000000000E+02, -0.7607160107789127E-01, -0.1122554171330873E-04,
 -0.9899999618530273E+01, -0.7607163312075547E-01, -0.1157632062270292E-04,
 -0.9800000190734863E+01, -0.7607166622029841E-01, -0.1195098326603350E-04,
 -0.9699999809265137E+01, -0.7607170043271327E-01, -0.1235186298601239E-04,
 -0.9600000381469727E+01, -0.7607173581859647E-01, -0.1278159878375670E-04,
 -0.9500000000000000E+01, -0.7607177244342220E-01, -0.1324318651879655E-04,
 -0.9399999618530273E+01, -0.7607181037807638E-01, -0.1374004071267040E-04,
 -0.9300000190734863E+01, -0.7607184969947786E-01, -0.1427606960382517E-04,
 -0.9199999809265137E+01, -0.7607189049128245E-01, -0.1485576688654759E-04,
 -0.9100000381469727E+01, -0.7607193284470209E-01, -0.1548432461983572E-04,
 -0.9000000000000000E+01, -0.7607197685945202E-01, -0.1616777322435442E-04,
 -0.8899999618530273E+01, -0.7607202264485557E-01, -0.1691315645494246E-04,
 -0.8800000190734863E+01, -0.7607207032113925E-01, -0.1772875197100014E-04,
 -0.8699999809265137E+01, -0.7607212002095731E-01, -0.1862435198005956E-04,
 -0.8600000381469727E+01, -0.7607217189120796E-01, -0.1961162392609350E-04,
 -0.8500000000000000E+01, -0.7607222609519516E-01, -0.2070457915527064E-04,
 -0.8399999618530273E+01, -0.7607228281524142E-01, -0.2192018920798045E-04,
 -0.8300000190734863E+01, -0.7607234225585671E-01, -0.2327920693191980E-04,
 -0.8199999809265137E+01, -0.7607240464762496E-01, -0.2480727639751572E-04,
 -0.8100000381469727E+01, -0.7607247025202279E-01, -0.2653645736294780E-04,
 -0.8000000000000000E+01, -0.7607253936746061E-01, -0.2850735669575620E-04,
 -0.7900000095367432E+01, -0.7607261233694804E-01, -0.3077216834850884E-04,
 -0.7800000190734863E+01, -0.7607268955798362E-01, -0.3339910762457037E-04,
 -0.7699999809265137E+01, -0.7607277149550459E-01, -0.3647904634356350E-04,
 -0.7599999904632568E+01, -0.7607285869918871E-01, -0.4013573588846217E-04,
 -0.7500000000000000E+01, -0.7607295182708305E-01, -0.4454210066893249E-04,
 -0.7400000095367432E+01, -0.7607305167872477E-01, -0.4994725756609641E-04,
 -0.7300000190734863E+01, -0.7607315924301410E-01, -0.5672348503813592E-04,
 -0.7199999809265137E+01, -0.7607327577006401E-01, -0.6545265678856616E-04,
 -0.7099999904632568E+01, -0.7607340288408795E-01, -0.7709686852093954E-04,
 -0.7000000000000000E+01, -0.7607354277140019E-01, -0.9336652357564692E-04,
 -0.6900000095367432E+01, -0.7607348953391684E-01, -0.7418031050548351E-04,
 -0.6800000190734863E+01, -0.7607342628166594E-01, -0.5498833050478249E-04,
 -0.6699999809265137E+01, -0.7607335298494843E-01, -0.3579022186640973E-04,
 -0.6599999904632568E+01, -0.7607326961230970E-01, -0.1658559345894508E-04,
 -0.6500000000000000E+01, -0.7607317613040072E-01,  0.2625978215323977E-05,
 -0.6400000095367432E+01, -0.7607307250382729E-01,  0.2184495232600747E-04,
 -0.6300000190734863E+01, -0.7607295869498563E-01,  0.4107182743223415E-04,
 -0.6199999809265137E+01, -0.7607283466387840E-01,  0.6030714567350990E-04,
 -0.6099999904632568E+01, -0.7607270036791240E-01,  0.7955149750967897E-04,
 -0.6000000000000000E+01, -0.7607255576167224E-01,  0.9880552708824191E-04,
 -0.5900000095367432E+01, -0.7607271350455799E-01,  0.2027877709937149E-04,
 -0.5800000190734863E+01, -0.7607287159763886E-01, -0.3585647995946723E-04,
 -0.5699999809265137E+01, -0.7607302762904695E-01, -0.7783499066203912E-04,
 -0.5599999904632568E+01, -0.7607317985770179E-01, -0.1102875326425638E-03,
 -0.5500000000000000E+01, -0.7607332696814705E-01, -0.1360133548364182E-03,
 -0.5400000095367432E+01, -0.7607346793320956E-01, -0.1568017680154198E-03,
 -0.5300000190734863E+01, -0.7607360193085298E-01, -0.1738483028724758E-03,
 -0.5199999809265137E+01, -0.7607372829081566E-01, -0.1879808192297902E-03,
 -0.5099999904632568E+01, -0.7607384645876569E-01, -0.1997895362449860E-03,
 -0.5000000000000000E+01, -0.7607395597133733E-01, -0.2097053967995339E-03,
 -0.4900000095367432E+01, -0.7607405643824662E-01, -0.2180491814226375E-03,
 -0.4800000190734863E+01, -0.7607414752916164E-01, -0.2250633223475156E-03,
 -0.4699999809265137E+01, -0.7607422896390624E-01, -0.2309330918292567E-03,
 -0.4599999904632568E+01, -0.7607430050503494E-01, -0.2358010428758124E-03,
 -0.4500000000000000E+01, -0.7607436195216567E-01, -0.2397770338067725E-03,
 -0.4400000095367432E+01, -0.7607441313763454E-01, -0.2429452792359441E-03,
 -0.4300000190734863E+01, -0.7607445392317927E-01, -0.2453693414984187E-03,
 -0.4199999809265137E+01, -0.7607448419743680E-01, -0.2470956518330202E-03,
 -0.4099999904632568E+01, -0.7607450387411928E-01, -0.2481559445328919E-03,
 -0.4000000000000000E+01, -0.7607451289075538E-01, -0.2485688515080195E-03,
 -0.3900000095367432E+01, -0.7607451120794524E-01, -0.2483408109156067E-03,
 -0.3799999952316284E+01, -0.7607449880907358E-01, -0.2474663741610183E-03,
 -0.3700000047683716E+01, -0.7607447570048677E-01, -0.2459279390526127E-03,
 -0.3599999904632568E+01, -0.7607444191212827E-01, -0.2436948844553874E-03,
 -0.3500000000000000E+01, -0.7607439749866850E-01, -0.2407220256687625E-03,
 -0.3400000095367432E+01, -0.7607434254119114E-01, -0.2369472412686738E-03,
 -0.3299999952316284E+01, -0.7607427714952619E-01, -0.2322880298831205E-03,
 -0.3200000047683716E+01, -0.7607420146536316E-01, -0.2266366220875043E-03,
 -0.3099999904632568E+01, -0.7607411566633746E-01, -0.2198530705071325E-03,
 -0.3000000000000000E+01, -0.7607401997137035E-01, -0.2117554230391358E-03,
 -0.2900000095367432E+01, -0.7607391464764608E-01, -0.2021055663374542E-03,
 -0.2799999952316284E+01, -0.7607380001982056E-01, -0.1905884562987235E-03,
 -0.2700000047683716E+01, -0.7607367648231940E-01, -0.1767809378143011E-03,
 -0.2599999904632568E+01, -0.7607354451605215E-01, -0.1601036187663922E-03,
 -0.2500000000000000E+01, -0.7607340471166495E-01, -0.1397440980267753E-03,
 -0.2400000095367432E+01, -0.7607325780282266E-01, -0.1145296039306626E-03,
 -0.2299999952316284E+01, -0.7607310471561041E-01, -0.8270556878676358E-04,
 -0.2200000047683716E+01, -0.7607294664530070E-01, -0.4152816265083688E-04,
 -0.2099999904632568E+01, -0.7607278518295831E-01,  0.1354001636380877E-04,
 -0.2000000000000000E+01, -0.7607262254139781E-01,  0.9056488844006267E-04,
 -0.1899999976158142E+01, -0.7607277346137410E-01,  0.7165550757709421E-04,
 -0.1799999952316284E+01, -0.7607291413450135E-01,  0.5279147432001797E-04,
 -0.1700000047683716E+01, -0.7607304463754125E-01,  0.3398129331600033E-04,
 -0.1600000023841858E+01, -0.7607316505360988E-01,  0.1523694053140006E-04,
 -0.1500000000000000E+01, -0.7607327547572199E-01, -0.3424428853793454E-05,
 -0.1399999976158142E+01, -0.7607337601194548E-01, -0.2197763586305928E-04,
 -0.1299999952316284E+01, -0.7607346679323668E-01, -0.4038451613111137E-04,
 -0.1200000047683716E+01, -0.7607354798600270E-01, -0.5858476518887842E-04,
 -0.1100000023841858E+01, -0.7607361981348833E-01, -0.7647782857924446E-04,
 -0.1000000000000000E+01, -0.7607368259501475E-01, -0.9388377127077011E-04,
 -0.8999999761581421E+00, -0.7607356869085133E-01, -0.7819597515518236E-04,
 -0.8000000119209290E+00, -0.7607346766567939E-01, -0.6707386172338775E-04,
 -0.6999999880790710E+00, -0.7607337733685278E-01, -0.5882907032979162E-04,
 -0.6000000238418579E+00, -0.7607329608844574E-01, -0.5251209181311403E-04,
 -0.5000000000000000E+00, -0.7607322268100668E-01, -0.4754880313788310E-04,
 -0.4000000059604645E+00, -0.7607315613759939E-01, -0.4357199145644326E-04,
 -0.3000000119209290E+00, -0.7607309567142681E-01, -0.4033601573021815E-04,
 -0.2000000029802322E+00, -0.7607304063768063E-01, -0.3767043659455886E-04,
 -0.1000000014901161E+00, -0.7607299050028139E-01, -0.3545334403302717E-04,
  0.0000000000000000E+00, -0.7607294480818584E-01, -0.3359527503070931E-04,
  0.1000000014901161E+00, -0.7607290194947292E-01, -0.3133813686172006E-04,
  0.2000000029802322E+00, -0.7607286293929078E-01, -0.2943984727377277E-04,
  0.3000000119209290E+00, -0.7607282748445250E-01, -0.2781609649913038E-04,
  0.4000000059604645E+00, -0.7607279533050587E-01, -0.2641060649825503E-04,
  0.5000000000000000E+00, -0.7607276625541663E-01, -0.2518335597198028E-04,
  0.6000000238418579E+00, -0.7607274006455025E-01, -0.2410460276209873E-04,
  0.6999999880790710E+00, -0.7607271658664606E-01, -0.2315152915766361E-04,
  0.8000000119209290E+00, -0.7607269567054681E-01, -0.2230620829032501E-04,
  0.8999999761581421E+00, -0.7607267718252178E-01, -0.2155429541437779E-04,
  0.1000000000000000E+01, -0.7607266100405390E-01, -0.2088414533467534E-04,
  0.1100000023841858E+01, -0.7607264703000069E-01, -0.2028619475507573E-04,
  0.1200000047683716E+01, -0.7607263516705504E-01, -0.1975251700456559E-04,
  0.1299999952316284E+01, -0.7607262533244874E-01, -0.1927649322163466E-04,
  0.1399999976158142E+01, -0.7607261745286084E-01, -0.1885256471563762E-04,
  0.1500000000000000E+01, -0.7607261146348562E-01, -0.1847604342890492E-04,
  0.1600000023841858E+01, -0.7607260730724663E-01, -0.1814296493287038E-04,
  0.1700000047683716E+01, -0.7607260493412364E-01, -0.1784997319368237E-04,
  0.1799999952316284E+01, -0.7607260430058146E-01, -0.1759422948566952E-04,
  0.1899999976158142E+01, -0.7607260536908080E-01, -0.1737333997249598E-04,
  0.2000000000000000E+01, -0.7607260810766817E-01, -0.1718529794519393E-04,
  0.2099999904632568E+01, -0.7607261248962383E-01, -0.1702843775300353E-04,
  0.2200000047683716E+01, -0.7607261849317469E-01, -0.1690139821870178E-04,
  0.2299999952316284E+01, -0.7607262610125126E-01, -0.1680309388550100E-04,
  0.2400000095367432E+01, -0.7607263530129280E-01, -0.1673269286293083E-04,
  0.2500000000000000E+01, -0.7607264608509676E-01, -0.1668960036387254E-04,
  0.2599999904632568E+01, -0.7607265844870430E-01, -0.1667344728292724E-04,
  0.2700000047683716E+01, -0.7607267239232622E-01, -0.1668408337857603E-04,
  0.2799999952316284E+01, -0.7607268792030220E-01, -0.1672157480430528E-04,
  0.2900000095367432E+01, -0.7607270504109455E-01, -0.1678620590013393E-04,
  0.3000000000000000E+01, -0.7607272376732348E-01, -0.1687848531666975E-04,
